_step,luffy/tasks_with_partial_teacher,response_length/clip_ratio,val-aux/alfworld/reward/mean@3,val-core/alfworld/reward/best@94/std,training/epoch,critic/score/max,val-aux/alfworld/reward/worst@4/mean,val-aux/alfworld/reward/best@64/std,diag/teacher_token_ratio,val-aux/alfworld/reward/best@3/mean,diag/entropy_teacher_token_mean,global_seqlen/balanced_max,val-aux/alfworld/reward/best@32/std,val-aux/alfworld/reward/worst@64/mean,timing_s/step,prompt_length/max,critic/rewards_teacher/mean,val-aux/alfworld/reward/worst@16/mean,val-aux/alfworld/reward/best@16/std,critic/rewards_onpolicy/min,luffy/total_teacher_rollouts,timing_s/gen,perf/throughput,diag/adv_onpolicy_token_mean,val-aux/alfworld/reward/best@64/mean,critic/rewards_sum/max,val-aux/alfworld/reward/worst@32/mean,val-aux/alfworld/reward/worst@94/mean,val-core/alfworld/reward/mean@94,critic/returns/mean,perf/cpu_memory_used_gb,val-aux/alfworld/reward/worst@3/mean,val-aux/alfworld/reward/best@2/mean,diag/exp_token_ratio,global_seqlen/balanced_min,diag/entropy_onpolicy_token_std,timing_s/testing,perf/time_per_step,response_length/min,timing_s/update_actor,val-aux/alfworld/reward/std@2,actor/lr,diag/reward_onpolicy_mean,global_seqlen/min,val-aux/alfworld/reward/best@8/std,response_length/mean,val-aux/alfworld/reward/worst@2/std,val-aux/alfworld/reward/best@16/mean,diag/onpolicy_adv_pos_ratio,timing_s/adv,critic/score/mean,val-aux/alfworld/reward/best@4/mean,critic/rewards_last/max,prompt_length/clip_ratio,actor/on_pg_clipfrac_lower,actor/grad_norm,timing_per_token_ms/ref,val-aux/alfworld/reward/worst@64/std,val-aux/alfworld/reward/worst@4/std,prompt_length/mean,diag/teacher_adv_pos_ratio,critic/rewards_sum/min,timing_per_token_ms/adv,diag/entropy_onpolicy_token_mean,perf/mfu/actor,critic/rewards/max,global_seqlen/mean,val-aux/alfworld/reward/best@2/std,diag/group_gap_count,val-aux/alfworld/reward/worst@8/std,val-aux/alfworld/reward/worst@2/mean,actor/ppo_kl,val-aux/alfworld/reward/best@8/mean,luffy/tasks_with_full_teacher,diag/group_teacher_minus_on_reward_mean,timing_s/dump_rollout_generations,prompt_length/min,actor/kl_loss,val-aux/alfworld/reward/mean@2,diag/adv_onpolicy_sample_mean,actor/kl_coef,timing_s/old_log_prob,actor/off_pg_loss,actor/pg_loss,val-aux/alfworld/reward/best@32/mean,val-aux/alfworld/reward/best@4/std,critic/rewards/mean,val-aux/alfworld/reward/worst@32/std,actor/entropy_loss,critic/rewards_sum/mean,luffy/onpolicy_replaced_by_teacher,luffy/tasks_without_teacher,critic/advantages/max,global_seqlen/minmax_diff,critic/advantages/min,training/num_not_none_traj,perf/max_memory_reserved_gb,critic/rewards_onpolicy/count,timing_per_token_ms/update_actor,val-aux/alfworld/reward/worst@8/mean,val-aux/alfworld/reward/std@3,critic/rewards_teacher/count,perf/max_memory_allocated_gb,_timestamp,critic/rewards_last/min,val-aux/alfworld/reward/worst@16/std,val-aux/alfworld/reward/worst@94/std,actor/on_pg_loss,val-aux/alfworld/reward/best@3/std,diag/adv_teacher_token_mean,critic/rewards_teacher/max,critic/rewards_teacher/min,timing_s/ref,_runtime,diag/adv_teacher_sample_mean,val-aux/alfworld/reward/worst@3/std,critic/score/min,val-core/alfworld/reward/best@94/mean,diag/reward_teacher_mean,critic/rewards_onpolicy/max,diag/entropy_offpolicy_token_mean,training/num_term_traj,critic/returns/max,val-aux/alfworld/reward/std@94,luffy/total_onpolicy_kept,actor/on_pg_clipfrac,critic/rewards/min,critic/rewards_onpolicy/mean,perf/total_num_tokens,critic/returns/min,timing_per_token_ms/gen,response_length/max,diag/group_teacher_minus_on_reward_std,val-aux/alfworld/reward/mean@1,exp_mask_ratio,critic/rewards_last/mean,timing_s/reward,critic/advantages/mean,global_seqlen/max,training/global_step
68,0,0.015625,,,0,1,,,0.005479780491441488,,0.3404240012168884,98498,,,338.0965695604682,733,1,,,0,6,315.71995006501675,291.28585991874866,-0.015270891599357128,,1,,,,-0.01015336811542511,306.32532119750977,,,0.005479780491441488,98469,0.3340548574924469,,338.0965695604682,454,14.851528324186802,,1e-06,0.3965517282485962,61832,,5737.0,,,0.27586206793785095,0.09727426618337631,0.453125,,1,0.125,0,2.4841067790985107,0.008929385917108559,,,418.171875,0.8333333134651184,0,0.0002469322449448668,0.06817971915006638,0.19809822744128272,1,98482.75,,6,,,0,,6,0.4523809523809524,0.17546968162059784,275,1.5872814655303955,,-0.005340611096471548,0.001,3.7008507885038853,-0.12176278233528137,-0.03201775997877121,,,0.453125,,0.06967155635356903,0.453125,6,2,1.6201815605163574,86376,-2.4748666286468506,64,102.876953125,58,0.037700836756149686,,,6,66.30961513519287,1768018409.0262587,0,,,0.08974502235651016,,0.9186209440231323,1,1,3.517561923712492,19887.89911921,0.06934496760368347,,0,,1,1,0.3404240012168884,28,1.6201815605163574,,58,0,0,0.3965517282485962,393931,-2.4748666286468506,0.8598787205448644,12988,0.30210898905832195,,0.0022911960259079933,0.453125,0.00708465650677681,-0.01015336811542511,148208,68
69,0,0.015625,,,0,1,,,0.012685499154031277,,0.42853018641471863,66395,,,164.0088647082448,474,1,,,0,8,148.47544011473656,404.7677551947762,-0.03369031101465225,,1,,,,-0.018204009160399437,306.4836120605469,,,0.012685499154031277,66372,0.4152413010597229,,164.0088647082448,334,10.03271596133709,,1e-06,0.4821428656578064,32741,,3822.03125,,,0.3571428656578064,0.09257020056247711,0.546875,,1,0.109375,0,2.69506573677063,0.00946861177364362,,,327.0625,0.875,0,0.000348608508493862,0.09788693487644196,0.17819135964669355,1,66385.5,,8,,,0,,8,0.5178571428571429,0.14586271345615387,275,0.6993651986122131,,-0.01610436476767063,0.001,2.7240340560674667,-0.17130267061293125,-0.17679881863296032,,,0.546875,,0.1020813137292862,0.546875,8,0,2.4748666286468506,89344,-1.6201815605163574,64,102.876953125,56,0.037782030568938585,,,8,66.30961513519287,1768018573.053949,0,,,-0.005496148020029068,,1.1870973110198975,1,1,2.5143141075968742,20236.260361611,0.12317175418138504,,0,,1,1,0.42853018641471863,30,2.4748666286468506,,56,0,0,0.4821428656578064,265542,-1.6201815605163574,0.6069884310319961,8631,0.31083741402730736,,0.005325027275830507,0.546875,0.0030183009803295135,-0.018204009160399437,122085,69
70,0,0.015625,,,0,1,,,0.006174348294734955,,0.37548738718032837,99757,,,348.34974056109786,560,1,,,0,8,328.29674895480275,286.3286185870029,-0.020806943997740746,,1,,,,-0.01269588340073824,307.00846099853516,,,0.006174348294734955,99719,0.33777353167533875,,348.34974056109786,479,13.245986443012953,,1e-06,0.3392857015132904,74681,,5817.921875,,,0.2142857164144516,0.09680883958935738,0.421875,,1,0.109375,0,2.907369375228882,0.007867898210223183,,,415.984375,0.875,0,0.00024264691477894924,0.06742234528064728,0.21366805085938861,1,99742.5,,8,,,0,,8,0.6607142857142858,0.1748526729643345,275,0.33572492003440857,,-0.009056673385202885,0.001,3.374865595251322,-0.21381855010986328,0.14749880693852901,,,0.421875,,0.06932444870471954,0.421875,8,0,2.4748666286468506,52547,-0.935412585735321,64,102.876953125,56,0.03320045728504136,,,8,66.30961513519287,1768018921.415186,0,,,0.3613173570483923,,1.2928636074066162,1,1,3.139055348932743,20551.48750784,0.09990493953227997,,0,,1,1,0.37548738718032837,22,2.4748666286468506,,56,0,0,0.3392857015132904,398970,-0.935412585735321,0.8816957003945318,9849,0.27606472917393404,,0.0034510400146245956,0.421875,0.0014670677483081818,-0.01269588340073824,127228,70
71,0,0.015625,,,0,1,,,0.008075693622231483,,0.36817142367362976,77260,,,315.2049380466342,709,1,,,0,8,294.7807863801718,245.05564690287952,-0.027783311903476715,,1,,,,-0.022074272856116295,307.2617988586426,,,0.008075693622231483,77227,0.3618015944957733,,315.2049380466342,506,13.341229248791933,,1e-06,0.5892857313156128,69587,,4419.125,,,0.5892857313156128,0.10028772428631783,0.640625,,1,0.109375,0,4.308850288391113,0.010294686367621394,,,408.546875,1.0,0,0.0003245862048098942,0.07573866099119186,0.16043244859668734,1,77242.75,,8,,,0,,8,0.41071428571428575,0.1906716451048851,275,0.512785792350769,,-0.006040900945663452,0.001,3.579619836062193,-0.0992995984852314,0.02418384701013565,,,0.640625,,0.07810026407241821,0.640625,8,0,1.6201815605163574,22779,-2.4748666286468506,64,102.876953125,56,0.04317955163685891,,,8,66.30961513519287,1768019236.642433,0,,,0.12348344549536705,,0.6791571974754333,1,1,3.1807595416903496,20812.529743205,0.08694163709878922,,0,,1,1,0.36817142367362976,35,1.6201815605163574,,56,0,0,0.5892857313156128,308971,-2.4748666286468506,1.042276420601405,13815,0.23076514255928726,,0.002457140013575554,0.640625,0.0036674030125141144,-0.022074272856116295,92366,71
72,0,0.015625,,,0,1,,,0.010822039097547531,,0.2959250509738922,56210,,,261.0242928043008,492,1,,,0,8,246.91177728027105,215.311377328915,-0.03164698928594589,,1,,,,-0.024617794901132584,307.72932052612305,,,0.010822039097547531,56194,0.3863517642021179,,261.0242928043008,396,9.31520101428032,,1e-06,0.6964285969734192,19846,,3151.84375,,,0.5714285969734192,0.08074910566210747,0.734375,,1,0.109375,0,4.862545013427734,0.009883726299799077,,,360.75,0.875,0,0.00035919461963696464,0.08434589207172394,0.16131856667969213,1,56201.5,,8,,,0,,8,0.3035714285714286,0.1316736899316311,275,0.7002830505371094,,-0.0033853354398161173,0.001,2.3393538407981396,-0.12274102121591568,0.041122833266854286,,,0.734375,,0.08663560450077057,0.734375,8,0,1.6201815605163574,78389,-2.4748666286468506,64,102.876953125,56,0.04143662097221747,,,8,66.30961513519287,1768019497.6846273,0,,,0.16386385448276997,,0.6178786158561707,1,1,2.2219209745526314,20969.111737612,0.05788898095488548,,0,,1,1,0.2959250509738922,45,1.6201815605163574,,56,0,0,0.6964285969734192,224806,-2.4748666286468506,1.224044345473736,9110,0.24156695104408363,,0.0035523197147995234,0.734375,0.002972915768623352,-0.024617794901132584,98235,72
73,0,0.015625,,,0,1,,,0.012701074592769146,,0.41786086559295654,62129,,,156.56977777183056,339,1,,,0,8,143.99446473270655,396.75920145028454,-0.036100536584854126,,1,,,,-0.01894984394311905,307.9830627441406,,,0.012701074592769146,62110,0.419989675283432,,156.56977777183056,411,8.25816760212183,,1e-06,0.4464285671710968,36498,,3577.453125,,,0.4464285671710968,0.08192866295576096,0.515625,,1,0.109375,0,5.052318572998047,0.008077622220964694,,,305.078125,1.0,0,0.0003297166915742829,0.10427480936050415,0.20038095191102234,1,62120.5,,8,,,0,,8,0.5535714285714286,0.11899429187178612,275,0.7135146260261536,,-0.01650880090892315,0.001,2.092500925064087,-0.09929958917200565,0.049719275906682014,,,0.515625,,0.1082577034831047,0.515625,8,0,2.4748666286468506,55674,-2.4748666286468506,64,102.876953125,56,0.03323447011100132,,,8,66.30961513519287,1768019654.2667003,0,,,0.14901886507868767,,1.3142335414886475,1,1,2.007143724709749,21290.777596405,0.1435258537530899,,0,,1,1,0.41786086559295654,27,2.4748666286468506,,56,0,0,0.4464285671710968,248482,-2.4748666286468506,0.6289148824133202,7251,0.31491414443836424,,0.005986495409160852,0.515625,0.0013889297842979431,-0.01894984394311905,92172,73
74,0,0.015625,,,0,1,,,0.009667659178376198,,0.35307177901268005,78917,,,321.64587092772126,737,1,,,0,8,304.7049240618944,245.2782924663392,-0.019275855273008347,,1,,,,-0.007830541580915451,308.39501190185547,,,0.009667659178376198,78877,0.3439900875091553,,321.64587092772126,467,11.092363372445107,,1e-06,0.6071428656578064,67550,,4523.78125,,,0.2321428507566452,0.0897221527993679,0.65625,,1,0.109375,0,2.5277347564697266,0.008477177419866193,,,407.015625,0.625,0,0.0002843168504056707,0.06832408905029297,0.2026800255431344,1,78892.75,,8,,,0,,8,0.3928571428571429,0.1646193042397499,275,0.5768720507621765,,-0.007959095761179924,0.001,2.8839217238128185,0.0,0.046111369505524635,,,0.65625,,0.07107692956924438,0.65625,8,0,2.4748666286468506,30866,-2.4748666286468506,64,102.876953125,56,0.035150135381404206,,,8,66.30961513519287,1768019975.932538,0,,,0.046111369505524635,,1.1646004915237427,1,1,2.6751513555645943,21743.736816839,0.06199946254491806,,0,,1,1,0.35307177901268005,39,2.4748666286468506,,56,0,0,0.6071428656578064,315571,-2.4748666286468506,1.0524413483669441,12724,0.37627334831616926,,0.0032489693257957697,0.65625,0.0017558522522449493,-0.007830541580915451,98416,74
75,0,0.015625,,,0,1,,,0.00621349411085248,,0.3628060221672058,107134,,,452.9458309672773,735,1,,,0,8,430.7999067604542,236.50620598766284,-0.02036132477223873,,1,,,,-0.010699741542339325,309.06964111328125,,,0.00621349411085248,107117,0.2997070848941803,,452.9458309672773,608,14.685242246836424,,1e-06,0.3214285671710968,86133,,6249.0,,,0.3214285671710968,0.10025981068611145,0.40625,,1,0.109375,0,3.8302299976348877,0.00812319142002961,,,446.28125,1.0,0,0.00023397964678040844,0.055194128304719925,0.21356113981715588,1,107124.5,,8,,,0,,8,0.6785714285714286,0.1848803609609604,275,0.27087923884391785,,-0.009914406575262547,0.001,3.6713901311159134,-0.03068525344133377,0.15908926166594028,,,0.40625,,0.057105470448732376,0.40625,8,0,2.4748666286468506,36610,-1.6201815605163574,64,102.876953125,56,0.034271437082171737,,,8,66.30961513519287,1768020428.8917265,0,,,0.18977451510727406,,1.5345743894577026,1,1,3.480771277099848,22088.948049259,0.11270361393690109,,0,,1,1,0.3628060221672058,21,2.4748666286468506,,56,0,0,0.3214285671710968,428498,-1.6201815605163574,1.0771721144394457,12807,0.2834733547569205,,0.0028672371990978718,0.40625,0.0038120895624160767,-0.010699741542339325,122743,75
76,0,0.015625,,,0,1,,,0.006659471429884434,,0.3240417242050171,93518,,,345.19823088124394,574,1,,,0,8,327.03466214984655,270.8929004684563,-0.02391786314547062,,1,,,,-0.015035166405141354,309.22857666015625,,,0.006659471429884434,93503,0.3275124430656433,,345.19823088124394,583,11.953384045511484,,1e-06,0.3571428656578064,51666,,5443.375,,,0.2321428507566452,0.08804964646697044,0.4375,,1,0.109375,0,2.556987762451172,0.007732514023027732,,,401.109375,0.875,0,0.00023539728020000278,0.06610403209924698,0.21892181482517065,1,93511.75,,8,,,0,,8,0.6428571428571429,0.1599770039319992,275,0.5272995233535767,,-0.01167296152561903,0.001,3.044779200106859,-0.18411152809858322,-0.04247545823454857,,,0.4375,,0.06782175600528717,0.4375,8,0,1.6201815605163574,71292,-0.935412585735321,64,102.876953125,56,0.03195690393322626,,,8,66.30961513519287,1768020774.103015,0,,,0.14163606986403465,,1.3099265098571777,1,1,2.892323672771454,22331.414566068,0.09083440154790878,,0,,1,1,0.3240417242050171,23,1.6201815605163574,,56,0,0,0.3571428656578064,374047,-0.935412585735321,0.9387405049424947,10262,0.2766416675862441,,0.0033453304786235094,0.4375,0.0027603283524513245,-0.015035166405141354,122958,76
77,0,0.015625,,,0,1,,,0.006533083971589804,,0.41602131724357605,89788,,,242.45190116018057,710,1,,,0,8,221.25437262654305,370.27344215663373,-0.02393781766295433,,1,,,,-0.015476689673960209,309.56925201416016,,,0.006533083971589804,89745,0.33570459485054016,,242.45190116018057,491,14.017965372651815,,1e-06,0.4107142984867096,60695,,5206.671875,,,0.4107142984867096,0.10285121947526932,0.484375,,1,0.109375,0,3.8805935382843018,0.009243731353726005,,,404.171875,1.0,0,0.00028641865215032645,0.0686781108379364,0.17949865545922183,1,89773.5,,8,,,0,,8,0.5892857142857143,0.17267601564526558,275,0.8510191440582275,,-0.013737664557993412,0.001,3.563609439879656,-0.3012875020503998,-0.3852862175554037,,,0.484375,,0.07094733417034149,0.484375,8,0,2.4748666286468506,50322,-2.4748666286468506,64,102.876953125,56,0.03903703590884786,,,8,66.30961513519287,1768021016.5694637,0,,,-0.08399871550500393,,1.2711820602416992,1,1,3.319368466734886,22658.527333064,0.11376134306192398,,0,,1,1,0.41602131724357605,25,2.4748666286468506,,56,0,0,0.4107142984867096,359094,-2.4748666286468506,0.6639749258809852,12616,0.28959419178976525,,0.002552575897425413,0.484375,0.0017613209784030914,-0.015476689673960209,111017,77
78,0,0.015625,,,0,1,,,0.007096485234797001,,0.361477255821228,93792,,,327.09492069482803,735,1,,,0,8,306.3353403285146,286.72716715005515,-0.023243503645062447,,1,,,,-0.014946091920137405,310.23362731933594,,,0.007096485234797001,93783,0.3319184482097626,,327.09492069482803,571,13.74947265908122,,1e-06,0.3571428656578064,51443,,5480.265625,,,0.3571428656578064,0.10665471479296684,0.4375,,1,0.109375,0,3.301326036453247,0.008575479760792246,,,381.421875,1.0,0,0.0002843003689023181,0.06598041206598282,0.19637390356936094,1,93787.0,,8,,,0,,8,0.6428571428571429,0.17105836793780327,275,0.3199461102485657,,-0.011757959611713886,0.001,3.4913844875991344,-0.08870254270732403,0.18614673800766468,,,0.4375,,0.06807741522789001,0.4375,8,0,2.4748666286468506,90229,-2.4748666286468506,64,102.876953125,56,0.03665079557689557,,,8,66.30961513519287,1768021343.682311,0,,,0.2748492807149887,,1.1459846496582031,1,1,3.217074081301689,22923.803234619,0.1153695285320282,,0,,1,1,0.361477255821228,22,2.4748666286468506,,56,0,0,0.3571428656578064,375148,-2.4748666286468506,0.8734046887796685,12626,0.2766416675862441,,0.0029107569716870785,0.4375,0.003311600536108017,-0.014946091920137405,141672,78
79,0,0.015625,,,0,1,,,0.010192828252911568,,0.3611584007740021,63381,,,265.264980815351,409,1,,,0,8,250.04311269894242,238.90922128207472,-0.03362778201699257,,1,,,,-0.026861637830734253,310.01294326782227,,,0.010192828252911568,63369,0.38599520921707153,,265.264980815351,457,10.047204319387674,,1e-06,0.5714285969734192,38447,,3626.9375,,,0.4464285671710968,0.08450818061828613,0.625,,1,0.109375,0,3.8186395168304443,0.00928161017787441,,,333.953125,0.875,0,0.0003333695492186737,0.08904702216386795,0.16965477099818552,1,63374.25,,8,,,0,,8,0.4285714285714286,0.12207809090614319,275,0.6668204069137573,,-0.00985155813395977,0.001,2.5768880173563957,-0.17439297959208488,-0.04485863074660301,,,0.625,,0.0918206200003624,0.625,8,0,1.6201815605163574,48888,-1.6201815605163574,64,102.876953125,56,0.039634411134599916,,,8,66.30961513519287,1768021608.9581685,0,,,0.12953434884548187,,0.6301863789558411,1,1,2.3528603352606297,23269.849239065,0.08445578813552856,,0,,1,1,0.3611584007740021,38,1.6201815605163574,,56,0,0,0.5714285969734192,253497,-1.6201815605163574,1.0771962946483018,8141,0.22587697572631282,,0.004323830362409353,0.625,0.007266085594892502,-0.026861637830734253,87335,79
80,0,0.015625,,,0,1,,,0.004313575103878975,,0.34932103753089905,93935,,,346.0305951833725,575,1,,,0,7,327.62450981512666,271.4384256982411,-0.02217903919517994,,1,,,,-0.016943523660302162,310.62889862060547,,,0.004313575103878975,93922,0.3463859558105469,,346.0305951833725,576,11.89779720082879,,1e-06,0.3684210479259491,71163,,5462.40625,,,0.3684210479259491,0.09987805411219597,0.4375,,1,0.109375,0,3.96065616607666,0.008042074931183038,,,407.96875,1.0,0,0.00026584240282827965,0.07051017880439758,0.21873224574885078,1,93926.0,,7,,,0,,7,0.6326530612244898,0.16100509837269783,275,0.6970220804214478,,-0.010288516990840435,0.001,3.205534342676401,-0.07185385562479496,0.16073407605290413,,,0.4375,,0.07171284407377243,0.4375,7,1,2.4748666286468506,49539,-1.6201815605163574,64,102.876953125,57,0.031668007795575215,,,7,66.30961513519287,1768021955.0041358,0,,,0.2325879316776991,,1.191550850868225,1,1,3.0214397199451923,23593.414116421,0.11597646772861481,,0,,1,1,0.34932103753089905,24,2.4748666286468506,,57,0,0,0.3684210479259491,375704,-1.6201815605163574,0.9371571303143837,10155,0.22725568827877643,,0.00219594594091177,0.4375,0.003676328808069229,-0.016943523660302162,120702,80
81,0,0.015625,,,0,1,,,0.008663412183523178,,0.33951058983802795,87815,,,323.55154563486576,708,1,,,0,8,303.9930087663233,271.36479854460214,-0.022516503930091858,,1,,,,-0.014647183008491993,311.1228942871094,,,0.008663412183523178,87780,0.33163294196128845,,323.55154563486576,675,12.821495078504086,,1e-06,0.4464285671710968,72384,,5095.0625,,,0.4464285671710968,0.1075025126338005,0.515625,,1,0.109375,0,4.189920425415039,0.008799084197335681,,,392.46875,1.0,0,0.00030609880534222616,0.06745094805955887,0.19162585720976297,1,87800.5,,8,,,0,,8,0.5535714285714286,0.17383304610848427,275,0.4231446385383606,,-0.01094820536673069,0.001,3.327422570437193,-0.08870254084467888,0.27259380742907524,,,0.515625,,0.06980791687965393,0.515625,8,0,1.6201815605163574,41374,-2.4748666286468506,64,102.876953125,56,0.03650746601244892,,,8,66.30961513519287,1768022278.5690925,0,,,0.3612963482737541,,0.8858232498168945,1,1,3.090255968272686,23776.347092826,0.1051885262131691,,0,,1,1,0.33951058983802795,30,1.6201815605163574,,56,0,0,0.4464285671710968,351202,-2.4748666286468506,0.9322536793167506,12956,0.24156695104408363,,0.0032304320484399796,0.515625,0.0028777942061424255,-0.014647183008491993,113758,81
82,0,0.015625,,,0,1,,,0.01237477920949459,,0.44104549288749695,69902,,,182.91515754908323,560,1,,,0,8,168.4612817503512,382.1020135045134,-0.032032959163188934,,1,,,,-0.01767858862876892,311.4007911682129,,,0.01237477920949459,69882,0.40762779116630554,,182.91515754908323,789,9.398890048265457,,1e-06,0.4285714328289032,63522,,4030.375,,,0.4285714328289032,0.12402752414345741,0.5,,1,0.109375,0,4.658625602722168,0.008347657934549226,,,337.890625,1.0,0,0.0004436383295124188,0.09311500936746597,0.19581124370199227,1,69892.25,,8,,,0,,8,0.5714285714285714,0.15744534879922867,275,0.898740291595459,,-0.014670955017209053,0.001,2.398998335003853,-0.12500229477882385,0.038285814225673676,,,0.5,,0.09742056578397751,0.5,8,0,1.6201815605163574,17730,-1.6201815605163574,64,102.876953125,56,0.03361921403397894,,,8,66.30961513519287,1768022461.502061,0,,,0.16328810900449753,,1.1279369592666626,1,1,2.3337463811039925,24107.513104934,0.16282083094120026,,0,,1,1,0.44104549288749695,29,1.6201815605163574,,56,0,0,0.4285714328289032,279569,-1.6201815605163574,0.6530924609618801,10673,0.2142857142857143,,0.004440042655915022,0.5,0.00294693186879158,-0.01767858862876892,81252,82
83,0,0.015625,,,0,1,,,0.008900618180632591,,0.3783903121948242,86132,,,331.1535792052746,505,1,,,0,8,311.4337375164032,260.0696637695536,-0.030639460310339928,,1,,,,-0.019343312829732895,311.8030319213867,,,0.008900618180632591,86106,0.3290771543979645,,331.1535792052746,757,13.02321233600378,,1e-06,0.4642857015132904,70169,,4990.875,,,0.4642857015132904,0.09467412531375885,0.53125,,1,0.109375,0,4.698873996734619,0.008963494865298403,,,391.8125,1.0,0,0.0002748224205896185,0.06518519669771194,0.18428138032774183,1,86123.0,,8,,,0,,8,0.5357142857142857,0.16091331094503403,275,0.511987566947937,,-0.012775563634932041,0.001,3.330831576138735,-0.09431704133749008,0.12125839851796627,,,0.53125,,0.06797291338443756,0.53125,8,0,2.4748666286468506,30548,-1.6201815605163574,64,102.876953125,56,0.03780410673108165,,,8,66.30961513519287,1768022792.6680498,0,,,0.21557543985545635,,1.2385027408599854,1,1,3.0878522731363773,24359.996835422,0.09873371571302414,,0,,1,1,0.3783903121948242,29,2.4748666286468506,,56,0,0,0.4642857015132904,344492,-1.6201815605163574,0.9750098226651238,11253,0.22303564279994278,,0.0037780129350721836,0.53125,0.0016458220779895782,-0.019343312829732895,100717,83
84,0,0.015625,,,0,1,,,0.011736910790205002,,0.31356045603752136,64413,,,252.47146769985557,439,1,,,0,8,237.91022243350744,255.11100555952783,-0.02956872060894966,,1,,,,-0.018038753420114517,312.0353889465332,,,0.011736910790205002,64404,0.39754819869995117,,252.47146769985557,435,9.588170994073153,,1e-06,0.5892857313156128,57816,,3703.59375,,,0.4642857015132904,0.08426248282194138,0.640625,,1,0.109375,0,4.165514945983887,0.00898184935115064,,,321.921875,0.875,0,0.00032706401284750546,0.08973348140716553,0.17976567222899179,1,64408.25,,8,,,0,,8,0.41071428571428575,0.12438509613275528,275,0.5821473598480225,,-0.011129289865493774,0.001,2.4311204589903355,0.0,0.07178723253309727,,,0.640625,,0.09236052632331848,0.640625,8,0,2.4748666286468506,21282,-2.4748666286468506,64,102.876953125,56,0.03721639306328441,,,8,66.30961513519287,1768023045.1517913,0,,,0.07178723253309727,,0.9527996778488159,1,1,2.3140207938849926,24746.237270056,0.0749843642115593,,0,,1,1,0.31356045603752136,38,2.4748666286468506,,56,0,0,0.5892857313156128,257633,-2.4748666286468506,1.0037135486373348,9068,0.29827309086589404,,0.004572289064526558,0.640625,0.002842094749212265,-0.018038753420114517,79098,84
85,0,0.015625,,,0,1,,,0.0063674356788396835,,0.3844253122806549,92858,,,386.2186071947217,697,1,,,0,8,362.46424189954996,240.41436189320135,-0.03078036569058895,,1,,,,-0.021448923274874687,312.4463806152344,,,0.0063674356788396835,92845,0.3330823481082916,,386.2186071947217,433,15.671772304922342,,1e-06,0.4821428656578064,71423,,5398.5625,,,0.2321428507566452,0.10923047363758087,0.546875,,1,0.109375,0,4.014596462249756,0.010082062203129667,,,404.71875,0.75,0,0.0002940967492463339,0.0661006048321724,0.1761799220362619,1,92852.5,,8,,,0,,8,0.5178571428571429,0.2020418420433998,275,0.1646469533443451,,-0.017344025894999504,0.001,3.998808965086937,-0.09205576777458191,0.25128278136253357,,,0.546875,,0.06812751293182373,0.546875,8,0,2.4748666286468506,40229,-1.20761239528656,64,102.876953125,56,0.04219534289578186,,,8,66.73415088653564,1768023431.3922024,0,,,0.3433385491371155,,1.4347140789031982,1,1,3.7445787228643894,24923.777394009,0.09134752303361893,,0,,1,1,0.3844253122806549,30,2.4748666286468506,,56,0,0,0.4821428656578064,371410,-1.20761239528656,1.0490762642241278,17810,0.3566961492042532,,0.0018574052955955267,0.546875,0.002543758600950241,-0.021448923274874687,111652,85
86,0,0.015625,,,0,1,,,0.00970286875963211,,0.3867828845977783,72382,,,177.52962532266974,442,1,,,0,8,162.27599078044295,407.6728031642962,-0.029934905469417572,,1,,,,-0.021116506308317184,312.40480041503906,,,0.00970286875963211,72356,0.3735619783401489,,177.52962532266974,475,9.928123857825994,,1e-06,0.4821428656578064,53749,,4186.90625,,,0.3571428656578064,0.08864665776491165,0.546875,,1,0.109375,0,3.6395745277404785,0.008250238822666704,,,336.46875,0.875,0,0.0003062103026118207,0.08046314120292664,0.19429942247147858,1,72374.0,,8,,,0,,8,0.5178571428571428,0.25567658990621567,275,0.37132713198661804,,-0.013121454045176506,0.001,2.5613569356501102,-0.10392189398407936,-0.039151884615421295,,,0.546875,,0.08343532681465149,0.546875,8,0,2.4748666286468506,43641,-2.4748666286468506,64,102.876953125,56,0.03429451135016026,,,8,66.73415088653564,1768023608.9323387,0,,,0.06477000936865807,,0.8789095282554626,1,1,2.3884111382067204,25244.21378426,0.09864697605371475,,0,,1,1,0.3867828845977783,31,2.4748666286468506,,56,0,0,0.4821428656578064,289496,-2.4748666286468506,0.6055932959913829,9201,0.326839378887913,,0.004212900530546904,0.546875,0.0041831061244010925,-0.021116506308317184,97390,86
